"","X1","ID","weights","ss","healthcare","school","welfare","env","poor","sci","tax_mill","red_ineq","min_wage","job_gov","sex_orig","sex","white","black","asian","hisp","born","class","educ","income","age","black_favors","blm","black_deserve","black_try","slave","vote_duty","int_camp","int_pol","int_med","lib_con_spec","party_id","strong_weak","ind","seven_point","trad","true","bend","lib_pca1","pol_pca1","redist_pca1","spend_pca1","lib_pca1_scaled","redist_pca1_scaled","spend_pca1_scaled","pol_pca1_scaled"
"2461",2461,3281,0,3,NA,3,1,3,3,3,NA,NA,NA,NA,1,1,1,0,0,0,1,NA,10,3,69,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,NA,1,5,NA,NA,NA,0,0,0,0.0444171228864551,-1.21394757586755e-16,2.46010196014711e-17,0.0449261112822216,6.95455484492392e-17
"2462",2462,3282,0,3,NA,3,1,3,3,3,NA,NA,NA,4,2,0,1,0,0,0,1,NA,7,17,40,NA,NA,NA,NA,NA,NA,2,NA,NA,4,3,NA,1,5,NA,NA,NA,0,0,0.103043936633809,0.0444171228864551,-1.21394757586755e-16,0.104610982689456,0.0449261112822216,6.95455484492392e-17
"2463",2463,3283,0,1,NA,2,1,2,2,1,NA,NA,NA,NA,2,0,NA,NA,NA,1,4,NA,8,5,38,NA,NA,NA,NA,NA,3,2,NA,NA,NA,3,NA,2,4,NA,NA,NA,0,0,0,-0.556399973033946,-1.21394757586755e-16,2.46010196014711e-17,-0.562775917968582,6.95455484492392e-17
"2464",2464,3284,0.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,-1.14048049220168,0,0,-1.21394757586755e-16,2.46010196014711e-17,1.39211039685073e-16,-1.14070366854387
"2465",2465,3285,2.7017,2,2,3,2,2,2,1,1,2,4,4,1,1,0,1,0,0,1,NA,13,6,26,3,60,2,2,4,1,2,3,2,4,3,NA,2,4,3,3,3,0.0896575872374925,-0.457904726574139,0.516514253290854,-0.0970508813387167,0.0896995137357543,0.524369170811924,-0.0981630148852001,-0.457994332229513
"2466",2466,3286,0,3,NA,3,3,2,3,3,NA,NA,NA,4,2,0,1,1,0,0,1,NA,7,7,68,NA,NA,NA,NA,NA,1,3,NA,NA,NA,1,2,NA,2,NA,NA,NA,0,0,0.103043936633809,1.18386733749263,-1.21394757586755e-16,0.104610982689456,1.19743360873561,6.95455484492392e-17
"2467",2467,3287,0.334,3,1,2,1,2,1,3,2,1,4,1,2,0,1,0,0,0,1,NA,10,12,65,4,40,5,4,1,NA,2,2,2,NA,2,2,NA,6,2,1,2,-1.4129400683429,-1.14048049220168,-0.55747683212175,-1.78177682609376,-1.41360080025801,-0.56595469020277,-1.80219471157107,-1.14070366854387
"2468",2468,3288,0.7444,3,2,3,2,3,3,1,3,1,4,7,2,0,1,0,0,0,1,NA,10,16,67,3,60,2,3,4,NA,3,3,4,2,1,1,NA,1,2,1,3,-0.873236015942559,0.961673482111723,1.59050533870346,0.503766214581685,-0.873644366528747,1.61469303182662,0.509539014365604,0.961861668381966
"2469",2469,3289,0.7292,2,2,3,1,3,2,1,3,NA,3,3,2,0,1,0,0,0,4,1,10,12,54,4,49,3,2,4,1,1,2,2,3,3,NA,1,5,3,4,2,0.0314003364271815,-1.14048049220168,-0.738532515512644,-0.666775988641804,0.0314150201387467,-0.749763787368202,-0.674416763611896,-1.14070366854387
"2470",2470,3290,0.6962,2,1,3,1,2,2,3,3,2,3,3,1,1,1,0,0,0,1,NA,14,24,36,5,0,5,5,1,3,1,2,2,6,2,1,NA,7,2,2,3,-0.391789214352533,-1.14048049220168,-0.738532515512644,-1.18095973017336,-0.391972426396496,-0.749763787368202,-1.19449268232027,-1.14070366854387
"2471",2471,3291,0.3423,3,3,3,2,3,3,1,3,1,4,4,2,0,1,0,0,0,1,NA,14,28,63,2,85,2,2,2,1,3,4,4,2,1,1,NA,1,4,4,2,0.0314003364271815,1.64424924773927,0.516514253290854,1.01794995611324,0.0314150201387467,0.524369170811924,1.02961493307398,1.64457100469632
"2472",2472,3292,0.4563,3,3,3,1,NA,3,1,3,1,4,2,1,1,1,0,0,0,1,1,12,10,50,4,15,4,3,2,NA,2,2,2,4,2,2,NA,6,1,1,2,-1.4129400683429,-1.14048049220168,-0.199479803650882,0.448224848810157,-1.41360080025801,-0.202513403197872,0.453361184347281,-1.14070366854387
"2473",2473,3293,0.4128,1,1,3,2,1,2,1,1,1,4,NA,2,0,1,0,0,0,1,NA,10,6,44,3,30,3,4,3,NA,2,1,1,NA,2,2,NA,6,3,1,3,-0.873236015942559,-2.53284536217216,0.413470316657045,-0.611234622870276,-0.873644366528747,0.419758188122468,-0.618238933593573,-2.53334100516396
"2474",2474,3294,0.3831,3,3,3,3,2,3,3,3,3,4,6,2,0,1,0,0,0,1,NA,10,14,51,5,NA,5,5,1,NA,2,3,3,NA,3,NA,2,4,1,1,1,-1.95264412074323,0.251884377768792,1.23250831023259,1.58767506341633,-1.95355723398726,1.25125174482172,1.60586868180067,0.251933668076226
"2475",2475,3295,0.4205,3,2,3,2,3,2,3,3,1,3,4,2,0,1,0,0,0,1,NA,10,21,62,3,50,4,4,2,NA,2,3,3,7,2,2,NA,6,2,1,5,0.206172088858114,0.251884377768792,-0.380535487041776,-0.0970508813387167,0.206268500929769,-0.386322500363304,-0.0981630148852001,0.251933668076226
"2476",2476,3296,0,1,NA,1,1,1,1,2,NA,NA,NA,1,1,1,0,0,0,0,1,NA,11,27,56,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,NA,1,5,NA,NA,NA,0,0,-0.970947148778795,-1.15721706895435,-1.21394757586755e-16,-0.985712878325238,-1.17047794721939,6.95455484492392e-17
"2477",2477,3297,0.3922,2,1,2,1,2,1,3,3,NA,4,6,1,1,1,0,0,0,1,NA,10,NA,NA,4,40,2,NA,2,1,2,3,4,6,3,NA,2,4,2,2,2,-0.93149326675287,0.961673482111723,1.23250831023259,-1.78177682609376,-0.931928860125755,1.25125174482172,-1.80219471157107,0.961861668381966
"2478",2478,3298,0.8779,2,1,3,2,3,2,1,3,NA,3,3,2,0,1,0,0,0,1,NA,10,12,39,5,47,5,4,1,3,3,3,2,5,3,NA,1,5,1,1,3,-0.873236015942559,-0.457904726574139,-0.738532515512644,-0.611234622870276,-0.873644366528747,-0.749763787368202,-0.618238933593573,-0.457994332229513
"2479",2479,3299,1.3272,2,2,3,2,3,2,1,3,NA,4,4,2,0,1,0,0,0,1,2,13,20,54,3,60,3,1,3,1,2,3,3,3,1,1,NA,1,5,5,5,2.13195929521822,0.251884377768792,0.516514253290854,-0.0970508813387167,2.13295626145877,0.524369170811924,-0.0981630148852001,0.251933668076226
"2480",2480,3300,1.7561,2,2,2,1,2,2,1,3,1,1,2,1,1,1,0,0,0,NA,NA,9,15,63,5,85,3,3,5,3,3,3,4,5,1,2,NA,2,4,3,3,0.0896575872374925,0.961673482111723,-2.89062902464877,-0.666775988641804,0.0896995137357543,-2.93458841672356,-0.674416763611896,0.961861668381966
"2481",2481,3301,0.348,1,NA,1,1,1,1,3,1,NA,1,2,1,1,1,0,0,0,1,NA,13,NA,72,3,0,5,3,4,1,3,4,4,6,2,1,NA,7,2,1,4,-0.333531963542222,1.64424924773927,-2.89062902464877,-1.15721706895435,-0.333687932799489,-2.93458841672356,-1.17047794721939,1.64457100469632
"2482",2482,3302,0.3576,3,2,3,3,3,3,1,2,2,4,5,2,0,1,0,0,0,1,NA,13,20,30,3,76,3,3,3,3,2,3,3,3,3,NA,3,3,2,3,3,0.0896575872374925,0.251884377768792,0.874511281761722,1.07349132188477,0.0896995137357543,0.887810457816822,1.0857927630923,0.251933668076226
"2483",2483,3303,0,3,NA,3,1,1,1,1,NA,NA,NA,6,1,1,1,0,0,0,1,NA,13,9,64,NA,NA,NA,NA,NA,3,3,NA,NA,7,2,1,NA,7,NA,NA,NA,0,0,0.819037993575545,-1.15721706895435,-1.21394757586755e-16,0.831493556699252,-1.17047794721939,6.95455484492392e-17
"2484",2484,3304,1.6753,2,3,3,3,2,3,2,3,3,4,4,1,1,1,0,0,0,1,NA,6,7,39,4,45,5,5,1,NA,2,2,3,4,3,NA,2,4,3,1,1,-1.95264412074323,-0.430691387858752,0.516514253290854,1.58767506341633,-1.95355723398726,0.524369170811924,1.60586868180067,-0.430775668238126
"2485",2485,3305,0.4824,3,1,3,1,2,3,3,2,NA,4,NA,2,0,1,0,0,0,1,2,10,6,44,5,40,5,4,1,NA,3,3,3,NA,1,2,NA,2,2,2,2,-0.93149326675287,0.251884377768792,0.413470316657045,-0.580142634252962,-0.931928860125755,0.419758188122468,-0.586790653069465,0.251933668076226
"2486",2486,3306,0.727,2,1,3,1,1,2,3,1,NA,3,2,2,0,1,0,0,0,4,NA,11,25,73,5,0,3,4,4,3,2,3,3,7,2,1,NA,7,3,1,1,-1.95264412074323,0.251884377768792,-1.09652954398351,-1.18095973017336,-1.95355723398726,-1.1132050743731,-1.19449268232027,0.251933668076226
"2487",2487,3307,0,3,NA,3,1,2,3,2,NA,NA,NA,NA,1,1,1,0,0,0,4,NA,10,15,54,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,NA,2,4,NA,NA,NA,0,0,0,0.0444171228864551,-1.21394757586755e-16,2.46010196014711e-17,0.0449261112822216,6.95455484492392e-17
"2488",2488,3308,1.0624,3,3,3,3,NA,3,NA,2,3,4,6,2,0,0,1,0,0,7,NA,9,NA,75,4,NA,1,5,5,NA,2,1,1,NA,NA,NA,3,NA,2,1,3,-0.873236015942559,-2.53284536217216,1.23250831023259,1.58767506341633,-0.873644366528747,1.25125174482172,1.60586868180067,-2.53334100516396
"2489",2489,3309,1.1096,3,3,3,3,3,3,1,3,3,4,7,1,1,0,0,1,0,4,NA,16,12,47,4,57,4,5,2,3,2,4,3,NA,2,1,NA,7,1,1,2,-1.4129400683429,0.934460143396336,1.59050533870346,1.58767506341633,-1.41360080025801,1.61469303182662,1.60586868180067,0.934643004390579
"2490",2490,3310,0.5008,2,3,3,2,3,3,1,3,1,4,3,2,0,1,0,0,0,1,NA,14,22,42,1,78,1,1,5,NA,3,3,3,3,1,2,NA,2,5,5,4,1.59225524281788,0.251884377768792,0.158517224819986,1.01794995611324,1.59299982772951,0.160927883807026,1.02961493307398,0.251933668076226
"2491",2491,3311,0.5859,3,1,3,1,3,3,3,3,2,4,4,2,0,0,1,0,0,4,NA,12,17,53,4,50,1,2,5,3,2,3,2,4,1,1,NA,1,3,3,1,-0.989750517563181,-0.457904726574139,0.516514253290854,-0.580142634252962,-0.990213353722762,0.524369170811924,-0.586790653069465,-0.457994332229513
"2492",2492,3312,0.6899,2,1,1,1,1,1,3,1,NA,3,2,1,1,1,0,0,0,1,NA,11,27,67,5,30,5,2,1,3,3,3,3,7,3,NA,2,4,2,2,5,0.68761889044814,0.251884377768792,-1.09652954398351,-1.78177682609376,0.68794044106202,-1.1132050743731,-1.80219471157107,0.251933668076226
"2493",2493,3313,0.5819,3,3,3,3,3,3,3,3,1,4,5,2,0,0,1,0,0,1,NA,14,10,69,4,60,2,2,5,NA,1,2,2,1,1,2,NA,2,5,5,4,1.59225524281788,-1.14048049220168,0.874511281761722,1.58767506341633,1.59299982772951,0.887810457816822,1.60586868180067,-1.14070366854387
"2494",2494,3314,1.4396,3,3,3,2,1,3,2,1,NA,4,6,2,0,1,0,0,0,1,1,9,14,59,5,0,5,3,3,3,2,3,3,7,2,1,NA,7,2,2,3,-0.391789214352533,0.251884377768792,1.23250831023259,1.01794995611324,-0.391972426396496,1.25125174482172,1.02961493307398,0.251933668076226
"2495",2495,3315,1.3,3,2,3,3,3,3,1,3,2,4,NA,2,0,1,0,0,1,4,NA,9,13,33,3,50,5,4,1,NA,1,3,3,NA,3,NA,2,4,2,2,2,-0.93149326675287,0.251884377768792,0.413470316657045,1.07349132188477,-0.931928860125755,0.419758188122468,1.0857927630923,0.251933668076226
"2496",2496,3316,0.63,3,3,3,3,3,3,1,3,3,4,5,1,1,1,0,0,0,1,2,15,26,63,1,NA,1,1,5,NA,3,3,3,1,1,2,NA,2,5,5,5,2.13195929521822,0.251884377768792,0.874511281761722,1.58767506341633,2.13295626145877,0.887810457816822,1.60586868180067,0.251933668076226
"2497",2497,3317,0.7054,2,1,3,1,1,3,1,2,2,2,1,1,1,1,0,0,0,1,NA,13,17,29,5,0,3,3,1,3,3,1,3,5,3,NA,1,5,2,1,3,-0.873236015942559,-1.1132671534863,-2.35157631278701,-0.580142634252962,-0.873644366528747,-2.38733803255323,-0.586790653069465,-1.11348500455248
"2498",2498,3318,0.6979,3,3,3,2,3,2,1,3,1,4,5,1,1,1,0,0,0,1,NA,9,14,67,5,60,4,5,1,3,2,3,3,5,2,2,NA,6,2,2,1,-1.47119731915321,0.251884377768792,0.874511281761722,0.417132860192843,-1.47188529385501,0.887810457816822,0.421912903823173,0.251933668076226
"2499",2499,3319,0,3,NA,3,2,3,2,3,NA,NA,NA,7,1,1,0,0,0,0,4,NA,10,16,57,NA,NA,NA,NA,NA,3,3,NA,NA,NA,1,2,NA,2,NA,NA,NA,0,0,1.17703502204641,0.013325134269141,-1.21394757586755e-16,1.19493484370415,0.0134778307581137,6.95455484492392e-17
"2500",2500,3320,0.3819,3,1,3,1,3,2,3,1,NA,3,1,2,0,1,0,0,0,1,2,13,15,27,5,2,5,5,1,1,2,3,2,5,2,1,NA,7,2,2,3,-0.391789214352533,-0.457904726574139,-1.45452657245438,-1.18095973017336,-0.391972426396496,-1.476646361378,-1.19449268232027,-0.457994332229513
"2501",2501,3321,1.3999,3,3,3,3,3,3,1,3,1,4,7,2,0,0,1,0,0,1,NA,9,6,66,1,72,1,1,5,1,2,3,3,NA,1,1,NA,1,3,3,4,0.629361639637829,0.251884377768792,1.59050533870346,1.58767506341633,0.629655947465013,1.61469303182662,1.60586868180067,0.251933668076226
"2502",2502,3322,0.8903,3,3,2,2,2,3,1,3,1,4,5,1,1,1,0,0,0,1,NA,14,17,55,2,37,4,2,4,NA,3,4,4,4,1,1,NA,1,5,4,5,1.65051249362819,1.64424924773927,0.874511281761722,1.01794995611324,1.65128432132652,0.887810457816822,1.02961493307398,1.64457100469632
"2503",2503,3323,0,2,NA,2,2,2,2,3,NA,NA,NA,NA,2,0,NA,NA,NA,0,1,NA,10,23,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3,NA,2,4,NA,NA,NA,0,0,0,0.013325134269141,-1.21394757586755e-16,2.46010196014711e-17,0.0134778307581137,6.95455484492392e-17
"2504",2504,3324,1.5842,3,3,1,1,3,3,1,1,2,1,3,1,1,1,0,0,0,1,NA,9,1,23,3,60,2,4,5,1,2,2,3,5,1,1,NA,1,3,3,4,0.629361639637829,-0.430691387858752,-2.5326319961779,0.448224848810157,0.629655947465013,-2.57114712971866,0.453361184347281,-0.430775668238126
"2505",2505,3325,1.0874,3,1,2,3,2,3,2,3,2,4,2,1,1,0,1,0,0,1,NA,8,5,57,4,81,2,3,4,NA,3,3,3,NA,1,1,NA,1,1,1,2,-1.4129400683429,0.251884377768792,-0.199479803650882,0.559307580353212,-1.41360080025801,-0.202513403197872,0.565716844383927,0.251933668076226
"2506",2506,3326,0.6263,3,3,3,2,3,2,1,3,NA,4,4,1,1,1,0,0,0,1,NA,13,25,61,5,0,5,5,5,NA,3,3,3,4,5,NA,2,NA,5,5,5,2.13195929521822,0.251884377768792,0.516514253290854,0.417132860192843,2.13295626145877,0.524369170811924,0.421912903823173,0.251933668076226
"2507",2507,3327,1.2595,2,2,3,1,3,3,1,3,3,4,6,2,0,1,0,0,0,4,NA,12,11,50,4,18,4,3,3,3,1,3,4,3,1,2,NA,2,3,4,2,0.0314003364271815,0.961673482111723,1.23250831023259,-0.0659588927214026,0.0314150201387467,1.25125174482172,-0.0667147343610921,0.961861668381966
"2508",2508,3328,0.8376,2,3,3,1,2,3,1,2,NA,4,4,2,0,1,0,0,0,1,NA,13,28,68,3,85,2,3,4,1,3,4,4,4,3,NA,3,3,4,5,4,1.59225524281788,1.64424924773927,0.516514253290854,0.448224848810157,1.59299982772951,0.524369170811924,0.453361184347281,1.64457100469632
"2509",2509,3329,0.8441,2,2,2,1,3,1,1,2,NA,3,1,1,1,1,0,0,0,1,NA,15,28,46,5,15,5,4,1,NA,3,3,3,5,2,2,NA,6,1,2,2,-0.93149326675287,0.251884377768792,-1.45452657245438,-1.26759308456221,-0.931928860125755,-1.476646361378,-1.2821187928627,0.251933668076226
"2510",2510,3330,0.3464,2,1,2,2,2,2,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,1,NA,11,8,39,3,60,3,3,3,NA,3,3,3,4,5,NA,3,NA,3,1,3,-0.873236015942559,0.251884377768792,0.413470316657045,-0.611234622870276,-0.873644366528747,0.419758188122468,-0.618238933593573,0.251933668076226
"2511",2511,3331,0.7481,2,1,1,1,2,1,1,3,NA,1,1,1,1,1,0,0,0,1,2,10,27,66,3,2,4,2,2,NA,3,4,4,7,3,NA,1,5,4,4,2,0.0314003364271815,1.64424924773927,-3.24862605311964,-1.78177682609376,0.0314150201387467,-3.29802970372846,-1.80219471157107,1.64457100469632
"2512",2512,3332,0.5971,3,3,3,3,3,3,1,3,3,4,7,1,1,1,0,0,0,1,NA,14,27,65,2,85,2,1,3,3,3,4,4,2,1,1,NA,1,5,5,5,2.13195929521822,1.64424924773927,1.59050533870346,1.58767506341633,2.13295626145877,1.61469303182662,1.60586868180067,1.64457100469632
"2513",2513,3333,0,3,NA,3,2,3,3,3,NA,NA,NA,4,2,0,0,1,0,0,1,2,10,23,71,NA,NA,NA,NA,NA,3,3,NA,NA,2,1,1,NA,1,NA,NA,NA,0,0,0.103043936633809,0.614142230189542,-1.21394757586755e-16,0.104610982689456,0.621179860008917,6.95455484492392e-17
"2514",2514,3334,0.6025,2,2,3,2,2,3,3,2,2,4,5,1,1,1,0,0,1,1,NA,12,7,38,3,50,3,3,3,NA,2,3,3,NA,5,NA,2,NA,3,2,3,-0.391789214352533,0.251884377768792,0.874511281761722,0.503766214581685,-0.391972426396496,0.887810457816822,0.509539014365604,0.251933668076226
"2515",2515,3335,1.3808,3,3,2,3,3,2,1,3,3,1,4,1,1,0,0,0,0,4,NA,15,26,61,4,40,4,5,3,3,3,4,4,3,3,NA,3,3,1,2,2,-0.93149326675287,1.64424924773927,-2.17463496770704,0.98685796749593,-0.931928860125755,-2.20770584271376,0.998166652549869,1.64457100469632
"2516",2516,3336,0.3707,3,3,3,2,3,2,1,3,3,4,3,2,0,1,0,0,0,1,2,12,12,44,4,60,4,3,2,NA,2,1,1,NA,3,NA,3,3,2,4,2,0.0314003364271815,-2.53284536217216,0.158517224819986,0.417132860192843,0.0314150201387467,0.160927883807026,0.421912903823173,-2.53334100516396
"2517",2517,3337,0,2,NA,3,1,3,2,1,NA,NA,NA,1,2,0,1,0,0,0,1,2,14,14,28,NA,NA,NA,NA,NA,3,2,NA,NA,4,5,NA,1,NA,NA,NA,NA,0,0,-0.970947148778795,-0.556399973033946,-1.21394757586755e-16,-0.985712878325238,-0.562775917968582,6.95455484492392e-17
"2518",2518,3338,0,2,NA,2,2,2,2,3,NA,NA,NA,NA,1,1,1,0,0,0,1,NA,13,22,34,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,NA,2,4,NA,NA,NA,0,0,0,0.013325134269141,-1.21394757586755e-16,2.46010196014711e-17,0.0134778307581137,6.95455484492392e-17
"2519",2519,3339,1.2526,3,3,3,1,3,3,2,3,1,3,7,2,0,1,0,0,0,1,NA,10,21,62,3,62,5,2,1,1,2,1,3,NA,1,2,NA,2,1,2,4,0.147914838047804,-1.1132671534863,0.693455598370828,0.448224848810157,0.147984007332762,0.70400136065139,0.453361184347281,-1.11348500455248
"2520",2520,3340,0.894,2,2,2,2,2,2,3,1,2,4,4,2,0,1,0,0,0,1,NA,10,23,49,5,0,5,5,1,NA,2,1,2,NA,2,2,NA,6,3,3,2,-0.450046465162844,-1.82305625782923,0.516514253290854,-0.0970508813387167,-0.450256919993504,0.524369170811924,-0.0981630148852001,-1.82341300485822
"2521",2521,3341,0.7289,3,1,3,2,2,1,1,3,2,3,1,2,0,1,0,0,0,1,NA,13,7,27,2,50,4,2,2,1,1,2,2,3,1,1,NA,1,3,3,4,0.629361639637829,-1.14048049220168,-1.45452657245438,-1.21205171879068,0.629655947465013,-1.476646361378,-1.22594096284438,-1.14070366854387
"2522",2522,3342,0.6416,2,1,1,1,2,2,2,2,NA,3,2,1,1,1,0,0,0,1,NA,11,1,65,5,0,3,4,1,1,3,3,3,6,3,NA,2,4,1,1,2,-1.4129400683429,0.251884377768792,-1.09652954398351,-1.18095973017336,-1.41360080025801,-1.1132050743731,-1.19449268232027,0.251933668076226
"2523",2523,3343,0.8545,3,3,2,3,3,3,3,2,1,4,4,2,0,1,0,0,0,1,2,14,19,35,2,75,2,1,5,NA,2,3,3,1,1,1,NA,1,5,5,2,0.512847138017207,0.251884377768792,0.516514253290854,1.58767506341633,0.513086960270998,0.524369170811924,1.60586868180067,0.251933668076226
"2524",2524,3344,1.9497,3,3,3,1,2,1,3,2,NA,4,3,2,0,1,0,0,0,1,1,10,14,51,4,0,4,3,3,1,2,3,2,4,3,NA,1,5,3,2,1,-1.47119731915321,-0.457904726574139,0.158517224819986,-0.753409343030646,-1.47188529385501,0.160927883807026,-0.762042874154327,-0.457994332229513
"2525",2525,3345,2.0492,3,3,3,2,3,2,1,3,3,4,5,1,1,1,0,0,0,1,NA,14,13,56,2,61,3,2,4,3,3,4,4,3,1,1,NA,1,3,2,4,0.147914838047804,1.64424924773927,0.874511281761722,0.417132860192843,0.147984007332762,0.887810457816822,0.421912903823173,1.64457100469632
"2526",2526,3346,0,3,NA,3,3,3,3,3,NA,NA,NA,7,1,1,1,0,0,0,1,NA,14,21,39,NA,NA,NA,NA,NA,3,2,NA,NA,1,1,1,NA,1,NA,NA,NA,0,0,1.17703502204641,1.18386733749263,-1.21394757586755e-16,1.19493484370415,1.19743360873561,6.95455484492392e-17
"2527",2527,3347,0.7916,3,3,1,1,1,3,1,3,2,4,4,2,0,1,0,0,0,1,NA,9,3,44,2,85,4,3,4,NA,3,4,3,NA,2,2,NA,6,4,3,3,0.0896575872374925,0.934460143396336,0.516514253290854,0.448224848810157,0.0896995137357543,0.524369170811924,0.453361184347281,0.934643004390579
"2528",2528,3348,0,3,NA,3,3,3,3,1,NA,NA,NA,6,1,1,0,1,0,0,1,NA,9,15,69,NA,NA,NA,NA,NA,3,3,NA,NA,4,3,NA,3,3,NA,NA,NA,0,0,0.819037993575545,1.18386733749263,-1.21394757586755e-16,0.831493556699252,1.19743360873561,6.95455484492392e-17
"2529",2529,3349,0.7387,3,3,2,2,2,3,3,3,NA,4,4,2,0,0,1,0,0,1,NA,12,11,53,2,NA,2,1,3,3,2,2,3,4,1,1,NA,1,3,2,1,-1.47119731915321,-0.430691387858752,0.516514253290854,1.01794995611324,-1.47188529385501,0.524369170811924,1.02961493307398,-0.430775668238126
"2530",2530,3350,0.8273,3,2,3,1,1,1,1,2,NA,3,1,2,0,1,0,0,0,1,2,10,23,37,2,50,4,3,4,NA,1,3,1,4,3,NA,1,5,4,5,2,0.512847138017207,-1.16769383091707,-1.45452657245438,-1.26759308456221,0.513086960270998,-1.476646361378,-1.2821187928627,-1.16792233253525
"2531",2531,3351,0.7235,3,2,3,1,3,2,3,3,2,3,NA,2,0,1,0,0,0,1,2,13,15,68,4,40,3,3,2,3,3,2,2,3,1,1,NA,1,4,3,4,0.629361639637829,-1.14048049220168,-0.483579423675585,-0.666775988641804,0.629655947465013,-0.490933483052761,-0.674416763611896,-1.14070366854387
"2532",2532,3352,1.2436,3,1,3,2,1,2,3,3,1,3,NA,2,0,1,0,0,0,1,NA,9,13,61,4,15,2,2,4,NA,2,3,3,NA,3,NA,1,5,2,2,4,0.147914838047804,0.251884377768792,-0.483579423675585,-0.611234622870276,0.147984007332762,-0.490933483052761,-0.618238933593573,0.251933668076226
"2533",2533,3353,0.6846,3,3,3,2,2,2,1,3,NA,4,3,1,1,1,0,0,0,1,2,13,26,68,2,86,2,1,2,3,3,4,4,5,2,1,NA,7,5,5,5,2.13195929521822,1.64424924773927,0.158517224819986,0.417132860192843,2.13295626145877,0.160927883807026,0.421912903823173,1.64457100469632
"2534",2534,3354,1.6672,2,2,1,1,1,2,3,2,NA,1,2,1,1,1,0,0,0,1,NA,14,24,82,4,5,4,2,2,1,3,3,3,6,2,2,NA,6,3,2,2,-0.93149326675287,0.251884377768792,-2.89062902464877,-0.666775988641804,-0.931928860125755,-2.93458841672356,-0.674416763611896,0.251933668076226
"2535",2535,3355,0.5958,3,3,3,2,3,3,1,3,1,4,4,1,1,1,0,0,0,1,NA,13,22,69,1,NA,2,1,5,3,3,3,4,3,1,1,NA,1,2,2,5,0.68761889044814,0.961673482111723,0.516514253290854,1.01794995611324,0.68794044106202,0.524369170811924,1.02961493307398,0.961861668381966
"2536",2536,3356,0.7455,2,3,2,2,3,3,1,3,NA,4,4,2,0,1,0,0,0,1,NA,13,28,60,4,85,3,3,4,NA,3,4,4,3,1,1,NA,1,3,3,5,1.16906569203817,1.64424924773927,0.516514253290854,1.01794995611324,1.16961238119427,0.524369170811924,1.02961493307398,1.64457100469632
"2537",2537,3357,0.981,3,1,3,2,3,3,3,3,1,4,4,2,0,0,1,0,0,1,NA,10,8,30,4,NA,1,4,4,NA,2,3,3,2,1,1,NA,1,1,1,3,-0.873236015942559,0.251884377768792,0.516514253290854,-0.0104175269498749,-0.873644366528747,0.524369170811924,-0.0105369043427694,0.251933668076226
"2538",2538,3358,0.6138,3,3,3,2,2,2,3,3,2,4,NA,1,1,1,0,0,0,1,NA,10,1,67,3,60,3,3,3,1,2,2,2,4,1,2,NA,2,3,3,3,0.0896575872374925,-1.14048049220168,0.413470316657045,0.417132860192843,0.0896995137357543,0.419758188122468,0.421912903823173,-1.14070366854387
"2539",2539,3359,0.7095,3,3,3,2,3,2,1,3,1,3,2,1,1,1,0,0,0,1,NA,10,21,33,4,4,3,3,2,NA,2,2,2,3,1,2,NA,2,3,4,2,0.0314003364271815,-1.14048049220168,-1.09652954398351,0.417132860192843,0.0314150201387467,-1.1132050743731,0.421912903823173,-1.14070366854387
"2540",2540,3360,0.9613,2,2,3,2,3,3,3,3,1,4,5,2,0,1,0,0,0,1,NA,12,20,43,5,50,5,3,2,3,3,4,3,4,3,NA,2,4,2,2,2,-0.93149326675287,0.934460143396336,0.874511281761722,0.503766214581685,-0.931928860125755,0.887810457816822,0.509539014365604,0.934643004390579
"2541",2541,3361,0.8314,3,1,3,1,2,2,1,2,NA,3,4,2,0,1,0,0,0,1,1,10,24,61,5,50,5,4,1,NA,3,2,3,6,2,1,NA,7,3,2,5,0.68761889044814,-0.430691387858752,-0.380535487041776,-1.18095973017336,0.68794044106202,-0.386322500363304,-1.19449268232027,-0.430775668238126
"2542",2542,3362,2.0794,3,3,3,2,3,3,1,3,3,4,6,2,0,1,0,0,0,1,1,13,17,25,1,NA,1,1,5,2,1,3,2,2,1,1,NA,1,5,2,4,0.147914838047804,-0.457904726574139,1.23250831023259,1.01794995611324,0.147984007332762,1.25125174482172,1.02961493307398,-0.457994332229513
"2543",2543,3363,0.8152,3,3,3,3,2,3,1,3,3,4,4,1,1,0,0,0,1,1,NA,11,9,56,4,85,2,3,4,3,3,4,4,4,1,1,NA,1,2,3,2,-0.450046465162844,1.64424924773927,0.516514253290854,1.58767506341633,-0.450256919993504,0.524369170811924,1.60586868180067,1.64457100469632
